guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_学説_がくせつ,学説,がくせつ,学:◆(教えを受けながら、見て倣いながら)知識や技術などを身に付ける、習得する、またその内容、知識や技術などを授(さず)けることを「教」◆教えを受け知識や技術などを; 説:◆解き明かす、解釈する、またそれを言葉にしたもの◆あることに対する意見◆意味することが分かるように順序立てて話す,N2,on,on+on,B_verb_rad_言(kun 80%),学:◆(教えを受けながら、見て倣いながら)知識や技術などを身に付ける、習得する、またその内容、知識や技術などを授(さず)けることを「教」◆教えを受け知識や技術などを; 説:◆解き明かす、解釈する、またそれを言葉にしたもの◆あることに対する意見◆意味することが分かるように順序立てて話す
kk_安らか_やすらか,安らか,やすらか,安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、
kk_安易_あんい,安易,あんい,安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、; 易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、; 易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四
kk_安～_やす～,安～,やす～,安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、,N2,kun,kun,IL2_single_default(kun 84%) | B_noun_rad_宀(kun 93%),安:◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、
kk_宗教_しゅうきょう,宗教,しゅうきょう,宗:◆祖先を祭(まつ)るところ、「宗廟(ソウビョウ、祖先を祭る建物)」◆始祖の姓を名乗る一族、「宗族(ソウゾク)」、中でも「宗廟」を管理し祭祀(サイシ)を執(と)り; 教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導,N2,on,on+on,B_noun_rad_宀(kun 93%),宗:◆祖先を祭(まつ)るところ、「宗廟(ソウビョウ、祖先を祭る建物)」◆始祖の姓を名乗る一族、「宗族(ソウゾク)」、中でも「宗廟」を管理し祭祀(サイシ)を執(と)り; 教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導
kk_官庁_かんちょう,官庁,かんちょう,官:◆つかさ、役人、役所、またその役目や役職◆政府、朝廷、国家◆役人になる、公(おおやけ、政府、朝廷、国家)の職に就(つ)く◆生物体の独立した機能を持つ(耳・目・口; 庁:◆石碑などに用いる平板な石材、「𥑈」の簡略字◆役所、「庁」は「廳」の俗字、ただ現在では、ほぼ「役所」の意味でのみ用いられる、「廳」参照,N2,on,on+on,B_noun_rad_宀(kun 93%) | B_noun_rad_广(kun 93%),官:◆つかさ、役人、役所、またその役目や役職◆政府、朝廷、国家◆役人になる、公(おおやけ、政府、朝廷、国家)の職に就(つ)く◆生物体の独立した機能を持つ(耳・目・口; 庁:◆石碑などに用いる平板な石材、「𥑈」の簡略字◆役所、「庁」は「廳」の俗字、ただ現在では、ほぼ「役所」の意味でのみ用いられる、「廳」参照
kk_定休日_ていきゅうび,定休日,ていきゅうび,定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 休:◆連続した動きや働きの途中で一旦その動きや働きを止(や)める、再開するために息を整えたり力を蓄(たくわ)えることをいう◆止める、止む、終わる、「【歸去來辭】羨萬; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N2,other,mixed+mixed+mixed~,A4_multi_on(on+on+on 65%) | B_noun_rad_宀(kun 93%),定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 休:◆連続した動きや働きの途中で一旦その動きや働きを止(や)める、再開するために息を整えたり力を蓄(たくわ)えることをいう◆止める、止む、終わる、「【歸去來辭】羨萬; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_定期_ていき,定期,ていき,定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 期:◆予定されている(約束されている)時(とき、時期、時間)、「時期(ジキ)」「期間(キカン、二つの時の間、始めの時から終わりの時までの間)」◆決められた時(時期、,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 期:◆予定されている(約束されている)時(とき、時期、時間)、「時期(ジキ)」「期間(キカン、二つの時の間、始めの時から終わりの時までの間)」◆決められた時(時期、
kk_定規_じょうぎ,定規,じょうぎ,定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 規:◆ぶんまわし(規)、コンパスcompass、正しく円を描く道具、直線や角度を描く道具は「矩」◆基準・標準となるもの、基準・標準とすべき決まりごと◆基準・標準とな,N2,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 規:◆ぶんまわし(規)、コンパスcompass、正しく円を描く道具、直線や角度を描く道具は「矩」◆基準・標準となるもの、基準・標準とすべき決まりごと◆基準・標準とな
kk_宝石_ほうせき,宝石,ほうせき,宝:◆大切にしまっておくもの、珍しく貴重なもの、高価なもの、「宝石」「宝物」「財宝」「家宝」◆秘蔵する、大切にする、珍重する◆玉(ギョク、大変美しい石)製の品物、玉; 石:◆地殻を構成する鉱物で硬(かた)く塊(かたまり)状をしたもの、堅く塊状をしたもの、多く岩(いわ、山のように大きな石)よりも小さく、砂(すな、小さな粒状の石)より,N2,on,on+on,B_noun_rad_宀(kun 93%),宝:◆大切にしまっておくもの、珍しく貴重なもの、高価なもの、「宝石」「宝物」「財宝」「家宝」◆秘蔵する、大切にする、珍重する◆玉(ギョク、大変美しい石)製の品物、玉; 石:◆地殻を構成する鉱物で硬(かた)く塊(かたまり)状をしたもの、堅く塊状をしたもの、多く岩(いわ、山のように大きな石)よりも小さく、砂(すな、小さな粒状の石)より
kk_実例_じつれい,実例,じつれい,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 例:◆たと・える、たと・えば、同じ種類・性質のものを列挙(レッキョ)する◆(同様のものを並べて)比べる、「比例(ヒレイ)」◆ためし、以前から行われていること、以前と,N2,on,on+on,B_noun_rad_宀(kun 93%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 例:◆たと・える、たと・えば、同じ種類・性質のものを列挙(レッキョ)する◆(同様のものを並べて)比べる、「比例(ヒレイ)」◆ためし、以前から行われていること、以前と
kk_実態_じったい,実態,じったい,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 態:◆心中の思いや考えなどが表に(体の動きになって)現れ出る、またその様子、「態度(タイド)」、「【說文解字注:心部:態】意態也(…意態者有是意因有是狀故曰意態…),N2,on,on+on,B_noun_rad_宀(kun 93%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 態:◆心中の思いや考えなどが表に(体の動きになって)現れ出る、またその様子、「態度(タイド)」、「【說文解字注:心部:態】意態也(…意態者有是意因有是狀故曰意態…)
kk_実施_じっし,実施,じっし,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 施:◆広げる、平らに広げる、同「𢻫」◆広く行き渡る、また行き渡らせる、広める◆広く恩恵を行き渡らせる、恵む、与える◆旗が広がり翻(ひるがえ)る◆「施行(シコウ)」、,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 施:◆広げる、平らに広げる、同「𢻫」◆広く行き渡る、また行き渡らせる、広める◆広く恩恵を行き渡らせる、恵む、与える◆旗が広がり翻(ひるがえ)る◆「施行(シコウ)」、
kk_実物_じつぶつ,実物,じつぶつ,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」,N2,on,on+on,B_noun_rad_宀(kun 93%) | B_noun_rad_牛(kun 93%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」
kk_実践_じっせん,実践,じっせん,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 践:◆踏む、足を地に着ける、足で押える、同「踏」◆(道を、前人が通った後を)踏んで行く、同「履」「㣤」「𧗸」◆決めた通りに(言った通りに)行う、履行(リコウ)する,N2,on,on+on,B_noun_rad_宀(kun 93%) | B_verb_rad_足(kun 80%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 践:◆踏む、足を地に着ける、足で押える、同「踏」◆(道を、前人が通った後を)踏んで行く、同「履」「㣤」「𧗸」◆決めた通りに(言った通りに)行う、履行(リコウ)する
kk_実践的_じっせんてき,実践的,じっせんてき,実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 践:◆踏む、足を地に着ける、足で押える、同「踏」◆(道を、前人が通った後を)踏んで行く、同「履」「㣤」「𧗸」◆決めた通りに(言った通りに)行う、履行(リコウ)する; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の,N2,on,on+on+on,A4_multi_on(on+on+on 65%) | B_noun_rad_宀(kun 93%) | B_verb_rad_足(kun 80%),実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの; 践:◆踏む、足を地に着ける、足で押える、同「踏」◆(道を、前人が通った後を)踏んで行く、同「履」「㣤」「𧗸」◆決めた通りに(言った通りに)行う、履行(リコウ)する; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の
kk_客席_きゃくせき,客席,きゃくせき,客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 席:◆むしろ、竹や藁(わら、乾燥させた草の茎)を並べ紐(ひも)で編んだ敷物、人が座ったり横になったりするところに敷くもの、同「蓆」◆座るところ、居並ぶ時の座る位置◆,N2,on,on+on,B_noun_rad_宀(kun 93%) | B_noun_rad_巾(kun 93%),客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 席:◆むしろ、竹や藁(わら、乾燥させた草の茎)を並べ紐(ひも)で編んだ敷物、人が座ったり横になったりするところに敷くもの、同「蓆」◆座るところ、居並ぶ時の座る位置◆
kk_客観_きゃっかん,客観,きゃっかん,客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 観:◆隅々までしっかりと見る、余すところなく見尽くす、「觀察(カンサツ、細部まで詳しく見て調べる)」、「【說文解字注:見部:觀】諦視也(宷諦之視也穀梁傳曰常事曰視非,N2,on,on+mixed~,B_noun_rad_宀(kun 93%),客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 観:◆隅々までしっかりと見る、余すところなく見尽くす、「觀察(カンサツ、細部まで詳しく見て調べる)」、「【說文解字注:見部:觀】諦視也(宷諦之視也穀梁傳曰常事曰視非
kk_客観的_きゃっかんてき,客観的,きゃっかんてき,客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 観:◆隅々までしっかりと見る、余すところなく見尽くす、「觀察(カンサツ、細部まで詳しく見て調べる)」、「【說文解字注:見部:觀】諦視也(宷諦之視也穀梁傳曰常事曰視非; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の,N2,on,on+mixed+mixed~,A4_multi_on(on+on+on 65%) | B_noun_rad_宀(kun 93%),客:◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去; 観:◆隅々までしっかりと見る、余すところなく見尽くす、「觀察(カンサツ、細部まで詳しく見て調べる)」、「【說文解字注:見部:觀】諦視也(宷諦之視也穀梁傳曰常事曰視非; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の
kk_宣告_せんこく,宣告,せんこく,宣:◆(天子の住む)宮殿の大きな部屋、「【前漢書:卷四十八:賈誼傳】…後歲餘丸帝思誼微之至入見上方受釐坐宣室(蘇林日宣室未央前正室也…)[†「未央」は「未央宮ビオウ; 告:◆(下位者が上位者に、また人に)～であると(～であることを)知らせる、伝える、「報告(ホウコク)」、上位者が下位者に対して告げるのは「誥」◆上位者が下位者に知ら,N2,on,on+on,B_noun_rad_宀(kun 93%),宣:◆(天子の住む)宮殿の大きな部屋、「【前漢書:卷四十八:賈誼傳】…後歲餘丸帝思誼微之至入見上方受釐坐宣室(蘇林日宣室未央前正室也…)[†「未央」は「未央宮ビオウ; 告:◆(下位者が上位者に、また人に)～であると(～であることを)知らせる、伝える、「報告(ホウコク)」、上位者が下位者に対して告げるのは「誥」◆上位者が下位者に知ら
kk_害_がい,害,がい,害:◆状態を悪くする、損(そこ)なう、傷付ける、妨(さまた)げる、良好な状態とは逆の状態になる◆なぜ、どうして、どうして～しないのか、同「盍」,N2,on,on,IL2_single_default(kun 84%) | B_noun_rad_宀(kun 93%),害:◆状態を悪くする、損(そこ)なう、傷付ける、妨(さまた)げる、良好な状態とは逆の状態になる◆なぜ、どうして、どうして～しないのか、同「盍」
kk_家主_やぬし,家主,やぬし,家:◆屋根(「宀」)があり四周が戸や壁で遮(さえぎ)られている建物、豕(いのこ、ブタ)などの大切な家畜を飼(か)う建物◆同じ屋根の下で親子や一族が共に生活する、人が; 主:◆蝋燭やランプなどの灯心、同「炷」◆多くの中で特に重要な、またそのような人◆中心となるもの、中心にあるもの、またそのような人◆司(つかさど)る、中心となって統治,N2,kun,kun+kun~,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),家:◆屋根(「宀」)があり四周が戸や壁で遮(さえぎ)られている建物、豕(いのこ、ブタ)などの大切な家畜を飼(か)う建物◆同じ屋根の下で親子や一族が共に生活する、人が; 主:◆蝋燭やランプなどの灯心、同「炷」◆多くの中で特に重要な、またそのような人◆中心となるもの、中心にあるもの、またそのような人◆司(つかさど)る、中心となって統治
kk_家計_かけい,家計,かけい,家:◆屋根(「宀」)があり四周が戸や壁で遮(さえぎ)られている建物、豕(いのこ、ブタ)などの大切な家畜を飼(か)う建物◆同じ屋根の下で親子や一族が共に生活する、人が; 計:◆数える、測る◆(その年の)出納を合わせる◆見積もる、見当をつける,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%) | B_verb_rad_言(kun 80%),家:◆屋根(「宀」)があり四周が戸や壁で遮(さえぎ)られている建物、豕(いのこ、ブタ)などの大切な家畜を飼(か)う建物◆同じ屋根の下で親子や一族が共に生活する、人が; 計:◆数える、測る◆(その年の)出納を合わせる◆見積もる、見当をつける
kk_容易_ようい,容易,ようい,容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(; 易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(; 易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四
kk_容積_ようせき,容積,ようせき,容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(; 積:◆(刈り取った穀物を)集めて次々に重ねて行く、上へ上へと重ねて行く◆堆(うずたか)く蓄(たくわ)える、貯(た)める◆数学で掛け算の結果◆「疳積(カンシャク)」、,N2,on,on+on,B_noun_rad_宀(kun 93%),容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(; 積:◆(刈り取った穀物を)集めて次々に重ねて行く、上へ上へと重ねて行く◆堆(うずたか)く蓄(たくわ)える、貯(た)める◆数学で掛け算の結果◆「疳積(カンシャク)」、
kk_宿_やど,宿,やど,宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍,N2,kun,kun,IL2_single_default(kun 84%) | B_noun_rad_宀(kun 93%),宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍
kk_宿る_やどる,宿る,やどる,宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍
kk_宿命_しゅくめい,宿命,しゅくめい,宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍; 命:◆天や神から差し遣(さしつ)わされるもの、また授(さず)かるもの、「生命(セイメイ)」「寿命(ジュミョウ)」「運命(ウンメイ)」◆身分・地位が高い人や敬うべき人,N2,on,on+on,B_noun_rad_宀(kun 93%),宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍; 命:◆天や神から差し遣(さしつ)わされるもの、また授(さず)かるもの、「生命(セイメイ)」「寿命(ジュミョウ)」「運命(ウンメイ)」◆身分・地位が高い人や敬うべき人
kk_宿泊_しゅくはく,宿泊,しゅくはく,宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍; 泊:◆舟を岸に寄せて停まる、「停泊(テイハク)」◆宿などで休む、留(とど)まる◆湖(みずうみ)、水が打ち寄せる湖などの辺(ほとり)◆水が浅いさま、水の浅いところ、浅,N2,on,on+on,B_noun_rad_宀(kun 93%),宿:◆屋根の下(家屋の中)で一夜を過ごす、また止(とど)まって休息する、「【春秋左傳:莊公:莊公三年】凡師一宿為舍再宿爲信過信爲次(《疏》注正義曰舍者君行一日止而舍; 泊:◆舟を岸に寄せて停まる、「停泊(テイハク)」◆宿などで休む、留(とど)まる◆湖(みずうみ)、水が打ち寄せる湖などの辺(ほとり)◆水が浅いさま、水の浅いところ、浅
kk_寄越す_よこす,寄越す,よこす,寄:◆他のものを頼りにする、他のものに凭(もた)れ掛かる◆託(たく)する、他人(ひと)に預(あず)ける、委(ゆだ)ねる、「寄託(キタク)」「寄命(キメイ、命を託す、; 越:◆行く手(ゆくて)を阻(はば)んでいるものの上を跨(また)ぐようにしてその先に行く、区切りや障害となっているものの先に行く、同「逾」◆度(ど、区切り・限度・程度,N2,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),寄:◆他のものを頼りにする、他のものに凭(もた)れ掛かる◆託(たく)する、他人(ひと)に預(あず)ける、委(ゆだ)ねる、「寄託(キタク)」「寄命(キメイ、命を託す、; 越:◆行く手(ゆくて)を阻(はば)んでいるものの上を跨(また)ぐようにしてその先に行く、区切りや障害となっているものの先に行く、同「逾」◆度(ど、区切り・限度・程度
kk_密やか_ひそやか,密やか,ひそやか,密:◆ぴったりとくっついて隙間がない◆閉ざされていて或いは奥まっていて外から見えない、また窺い知れない◆広く大きく物音や人の声が届いて来ない、ひっそりとした◆山深く,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),密:◆ぴったりとくっついて隙間がない◆閉ざされていて或いは奥まっていて外から見えない、また窺い知れない◆広く大きく物音や人の声が届いて来ない、ひっそりとした◆山深く
kk_寛ぐ_くつろぐ,寛ぐ,くつろぐ,寛:◆広々としたさま、同「𥦀」◆幅(はば)、横幅◆心が広いさま、度量が大きいさま◆ゆったりとしたさま、ゆとりがあるさま◆緩(ゆる)いさま、緩んでいるさま,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),寛:◆広々としたさま、同「𥦀」◆幅(はば)、横幅◆心が広いさま、度量が大きいさま◆ゆったりとしたさま、ゆとりがあるさま◆緩(ゆる)いさま、緩んでいるさま
kk_寝かす_ねかす,寝かす,ねかす,寝:◆体を横にして休む、「寝台・寝床・寝室などで横になり休む」ことをいう◆体を横にして眠る◆睡眠をとるところ、ゆっくりと寛(くつろ)ぐ部屋や建物、「寢殿(シンデン、,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),寝:◆体を横にして休む、「寝台・寝床・寝室などで横になり休む」ことをいう◆体を横にして眠る◆睡眠をとるところ、ゆっくりと寛(くつろ)ぐ部屋や建物、「寢殿(シンデン、
kk_寝台_しんだい,寝台,しんだい,寝:◆体を横にして休む、「寝台・寝床・寝室などで横になり休む」ことをいう◆体を横にして眠る◆睡眠をとるところ、ゆっくりと寛(くつろ)ぐ部屋や建物、「寢殿(シンデン、; 台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、,N2,on,on+on,B_noun_rad_宀(kun 93%),寝:◆体を横にして休む、「寝台・寝床・寝室などで横になり休む」ことをいう◆体を横にして眠る◆睡眠をとるところ、ゆっくりと寛(くつろ)ぐ部屋や建物、「寢殿(シンデン、; 台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、
kk_寧ろ_むしろ,寧ろ,むしろ,寧:◆穏(おだ)やかで心安(やす)らかなさま、不安も心配もなく心が安らぐさま、同「甯」◆むし・ろ、どちらかと言うならば～、「Ａ寧Ｂ」の用法で「Ａであるよりはどちらか,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_宀(kun 93%),寧:◆穏(おだ)やかで心安(やす)らかなさま、不安も心配もなく心が安らぐさま、同「甯」◆むし・ろ、どちらかと言うならば～、「Ａ寧Ｂ」の用法で「Ａであるよりはどちらか
