guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_所_ところ,所,ところ,所:◆処(ところ)、ものがある場また位置(要所・箇所など)、ことをする場また位置(住所・裁判所など)◆～のこと、「所感(感じること)」「所存(考え思っていること)◆,N5,kun,kun,IL2_single_default(kun 84%),所:◆処(ところ)、ものがある場また位置(要所・箇所など)、ことをする場また位置(住所・裁判所など)◆～のこと、「所感(感じること)」「所存(考え思っていること)◆
kk_手_て,手,て,手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み,N5,kun,kun,IL2_single_default(kun 84%) | B_verb_rad_手(kun 80%),手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み
kk_手洗い_てあらい,手洗い,てあらい,手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み; 洗:◆水で汚(よご)れや垢(あか)を落とす◆汚れが落ちてきれいになる◆手・指・足などの汚れを落とすために水を張る器,N5,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み; 洗:◆水で汚(よご)れや垢(あか)を落とす◆汚れが落ちてきれいになる◆手・指・足などの汚れを落とすために水を張る器
kk_手紙_てがみ,手紙,てがみ,手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み; 紙:◆植物などの繊維を抄(す)き薄く平らにしたもの、paper,N5,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み; 紙:◆植物などの繊維を抄(す)き薄く平らにしたもの、paper
kk_押す_おす,押す,おす,押:◆手で力を加える、力を加え自由に動けないようにする、勝手に動かないようにする、拘束(コウソク)する◆署名(ショメイ)する、署名、自署(ジショ)、「押署(オウショ,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),押:◆手で力を加える、力を加え自由に動けないようにする、勝手に動かないようにする、拘束(コウソク)する◆署名(ショメイ)する、署名、自署(ジショ)、「押署(オウショ
kk_持つ_もつ,持つ,もつ,持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「
kk_振る_ふる,振る,ふる,振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「
kk_掃除_そうじ,掃除,そうじ,掃:◆箒(ほうき)などで埃(ほこり)や塵(ちり)などを払(はら)う、また払ってきれいにする、同「埽」◆払い除(の)ける; 除:◆そこにあるものを押し退(の)ける、押し退けて場所をあける◆取り払う、取り去る◆それまでの官職を解(と)いて新しい官職に就(つ)ける、「除官(ジョカン)」◆それ,N5,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),掃:◆箒(ほうき)などで埃(ほこり)や塵(ちり)などを払(はら)う、また払ってきれいにする、同「埽」◆払い除(の)ける; 除:◆そこにあるものを押し退(の)ける、押し退けて場所をあける◆取り払う、取り去る◆それまでの官職を解(と)いて新しい官職に就(つ)ける、「除官(ジョカン)」◆それ
kk_授業_じゅぎょう,授業,じゅぎょう,授:◆上位者が下位者に直接(手渡しで)与える、また教える、下位者が上位者から直接(手渡しで)賜(たまわ)る、また給(たま)わる; 業:◆鍾(ショウ)や磬(ケイ)などの打楽器を吊るすための横木(筍)の上の横板、吊るした楽器の位置が演奏中にずれないように凹みや突起がついていたという、「业」はそれを,N5,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%) | B_noun_rad_木(kun 93%),授:◆上位者が下位者に直接(手渡しで)与える、また教える、下位者が上位者から直接(手渡しで)賜(たまわ)る、また給(たま)わる; 業:◆鍾(ショウ)や磬(ケイ)などの打楽器を吊るすための横木(筍)の上の横板、吊るした楽器の位置が演奏中にずれないように凹みや突起がついていたという、「业」はそれを
kk_掛かる_かかる,掛かる,かかる,掛:◆引っ懸(か)ける、ものの上に置いて両方また片方を垂らす、ぶら下げる、同「挂」◆引っ懸かる、気になって心に(目に)止まる◆簡「挂」◆[日]体や物を斜めにしてその,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掛:◆引っ懸(か)ける、ものの上に置いて両方また片方を垂らす、ぶら下げる、同「挂」◆引っ懸かる、気になって心に(目に)止まる◆簡「挂」◆[日]体や物を斜めにしてその
kk_掛ける_かける,掛ける,かける,掛:◆引っ懸(か)ける、ものの上に置いて両方また片方を垂らす、ぶら下げる、同「挂」◆引っ懸かる、気になって心に(目に)止まる◆簡「挂」◆[日]体や物を斜めにしてその,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掛:◆引っ懸(か)ける、ものの上に置いて両方また片方を垂らす、ぶら下げる、同「挂」◆引っ懸かる、気になって心に(目に)止まる◆簡「挂」◆[日]体や物を斜めにしてその
kk_探す_さがす,探す,さがす,探:◆さぐ・る、奥まで手を伸ばし入れて確かめる、また調べる◆さが・す、遠くまで出かけて確かめる、また調べる◆尋(たず)ねる、尋ね求める,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),探:◆さぐ・る、奥まで手を伸ばし入れて確かめる、また調べる◆さが・す、遠くまで出かけて確かめる、また調べる◆尋(たず)ねる、尋ね求める
kk_提案_ていあん,提案,ていあん,提:◆さ・げる、垂らすようにして持つ、下げるようにして持つ◆持ち上げる、引き上げる◆(話や課題などを)取り上げる、持ち出す、「提起(テイキ)」「提案(テイアン)」◆; 案:◆机、テーブルtable、方形で比較的小さなものや低いものを指す、料理を載(の)せる脚付きの台や座った時に肘(ひじ)などを載せて体を凭(もた)れ掛ける脇息(キョ,N5,on,on+on,B_verb_rad_手(kun 80%) | B_noun_rad_木(kun 93%),提:◆さ・げる、垂らすようにして持つ、下げるようにして持つ◆持ち上げる、引き上げる◆(話や課題などを)取り上げる、持ち出す、「提起(テイキ)」「提案(テイアン)」◆; 案:◆机、テーブルtable、方形で比較的小さなものや低いものを指す、料理を載(の)せる脚付きの台や座った時に肘(ひじ)などを載せて体を凭(もた)れ掛ける脇息(キョ
kk_撮る_とる,撮る,とる,撮:◆つま・む、二本(或いは三本)の指で掴(つか)む、指先や箸などの長いものを使って寄せ集めて掴み上げる、摘(つ)まむ、同「摘」「抓」◆多くのものの内から一部分或い,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),撮:◆つま・む、二本(或いは三本)の指で掴(つか)む、指先や箸などの長いものを使って寄せ集めて掴み上げる、摘(つ)まむ、同「摘」「抓」◆多くのものの内から一部分或い
kk_故郷/古里_ふるさと,故郷/古里,ふるさと,"故:◆古い、以前の、同「古」◆古くから、以前から◆古くからの～、以前からの～◆死ぬ、亡(な)くなる◆～の為に～、～という理由で～、～が原因で～◆理由、原因◆(思い掛; 郷:◆都から離れた土地、(特に地方の)町村、田舎◆出生地、「故郷(コキョウ、ふるさと)」◆中国周代では12,500戸を単位とする行政区画、「【前漢書:卷二十四上:食; 古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま",N5,other,mixed+mixed+mixed+mixed~,A4_multi_on(on+on+on+on 65%),"故:◆古い、以前の、同「古」◆古くから、以前から◆古くからの～、以前からの～◆死ぬ、亡(な)くなる◆～の為に～、～という理由で～、～が原因で～◆理由、原因◆(思い掛; 郷:◆都から離れた土地、(特に地方の)町村、田舎◆出生地、「故郷(コキョウ、ふるさと)」◆中国周代では12,500戸を単位とする行政区画、「【前漢書:卷二十四上:食; 古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま"
kk_教える_おしえる,教える,おしえる,教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導
kk_教室_きょうしつ,教室,きょうしつ,教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導; 室:◆奥の部屋、堂(ドウ、南側の広間)の後ろ(北側、北側中央)の部屋、家人が日常起居(キキョ)する部屋◆部屋、房間(ボウカン)、屋子(オクシ)◆家、住居、またそこで,N5,on,on+on,B_noun_rad_宀(kun 93%),教:◆自分の持つ知識・技術などをそれを持たない他の人に授(さず)ける、また見習わせる、またその内容、教えを受け見て倣い習得することを「学」◆神仏の説く道、道を示し導; 室:◆奥の部屋、堂(ドウ、南側の広間)の後ろ(北側、北側中央)の部屋、家人が日常起居(キキョ)する部屋◆部屋、房間(ボウカン)、屋子(オクシ)◆家、住居、またそこで
kk_散歩_さんぽ,散歩,さんぽ,散:◆分け離す、固まっていたり纏(まと)まっていたりしたものをばらばらにする、同「㪔」◆束縛する力がなくなってばらばらになる、ばらばらになってあちこちに広がる◆あち; 歩:◆片足を地に着け止め、残る片足を前に運んで止める、という動作を左右の足で交互に繰り返す、この動作を速く繰り返すことを「走」◆物事が前に進む、またその進み具合◆左,N5,other,mixed+mixed~,A3_short_compound(on+on 71%),散:◆分け離す、固まっていたり纏(まと)まっていたりしたものをばらばらにする、同「㪔」◆束縛する力がなくなってばらばらになる、ばらばらになってあちこちに広がる◆あち; 歩:◆片足を地に着け止め、残る片足を前に運んで止める、という動作を左右の足で交互に繰り返す、この動作を速く繰り返すことを「走」◆物事が前に進む、またその進み具合◆左
kk_数_かず,数,かず,数:◆かず、同種のもの(繰り返されるもの)の多少を表す語◆かぞ・える、一つ二つ(一回二回)と計算する、またその多少◆細かい、煩(わずら)わしい◆しばしば、同じことを,N5,kun,kun,IL2_single_default(kun 84%),数:◆かず、同種のもの(繰り返されるもの)の多少を表す語◆かぞ・える、一つ二つ(一回二回)と計算する、またその多少◆細かい、煩(わずら)わしい◆しばしば、同じことを
kk_数字_すうじ,数字,すうじ,数:◆かず、同種のもの(繰り返されるもの)の多少を表す語◆かぞ・える、一つ二つ(一回二回)と計算する、またその多少◆細かい、煩(わずら)わしい◆しばしば、同じことを; 字:◆子を生む、生まれた子を慈(いつく)しみ育てる、同「𡥜」◆あざな、成人時に名付ける本名以外の名、男子は二十歳で成人とし初めて冠を被り、女子は許嫁(キョカ、いいな,N5,on,on+on,A3_short_compound(on+on 71%),数:◆かず、同種のもの(繰り返されるもの)の多少を表す語◆かぞ・える、一つ二つ(一回二回)と計算する、またその多少◆細かい、煩(わずら)わしい◆しばしば、同じことを; 字:◆子を生む、生まれた子を慈(いつく)しみ育てる、同「𡥜」◆あざな、成人時に名付ける本名以外の名、男子は二十歳で成人とし初めて冠を被り、女子は許嫁(キョカ、いいな
kk_整理_せいり,整理,せいり,整:◆きちんとした状態や形にする、歪(ゆが)みや曲がりや乱れや偏(かたよ)りがないようにする、過不足がないように(凸凹がないように)する◆あるべき(本来の)状態や形; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す,N5,on,on+on,A3_short_compound(on+on 71%),整:◆きちんとした状態や形にする、歪(ゆが)みや曲がりや乱れや偏(かたよ)りがないようにする、過不足がないように(凸凹がないように)する◆あるべき(本来の)状態や形; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す
kk_文章_ぶんしょう,文章,ぶんしょう,文:◆紋様や図形、「天文(テンブン、テンモン)」◆多くの人にとって共通の意味を持つ紋様や図形、「文字(モジ、モンジ)」、古くは象形文字(ものの形を象った字、「宀」「; 章:◆楽曲・詩文・法令などの一纏(ひとまと)まりごとに設ける区切り◆織物や刺繍などの紋様◆明らか、明らかにする、はっきりと分かる◆(はっきりと分かるようにする)印鑑,N5,on,on+on,,文:◆紋様や図形、「天文(テンブン、テンモン)」◆多くの人にとって共通の意味を持つ紋様や図形、「文字(モジ、モンジ)」、古くは象形文字(ものの形を象った字、「宀」「; 章:◆楽曲・詩文・法令などの一纏(ひとまと)まりごとに設ける区切り◆織物や刺繍などの紋様◆明らか、明らかにする、はっきりと分かる◆(はっきりと分かるようにする)印鑑
kk_料理_りょうり,料理,りょうり,料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す,N5,on,on+on,A3_short_compound(on+on 71%),料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す
kk_新しい_あたらしい,新しい,あたらしい,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改
kk_新年_しんねん,新年,しんねん,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回,N5,on,on+on,,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回
kk_新聞_しんぶん,新聞,しんぶん,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 聞:◆(声や音や噂うわさや知らせなどが)耳に届く、耳に伝わってくる、「【說文解字注:耳部:聞】知聲也(往曰聽來曰聞…)[†「こちらから聞く」ことを「聽」、「向こうか,N5,on,on+on,,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 聞:◆(声や音や噂うわさや知らせなどが)耳に届く、耳に伝わってくる、「【說文解字注:耳部:聞】知聲也(往曰聽來曰聞…)[†「こちらから聞く」ことを「聽」、「向こうか
kk_新鮮_しんせん,新鮮,しんせん,新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 鮮:◆新たに捌いたばかりの魚や肉◆新しく瑞々(みずみず)しいさま、艶々(つやつや)として干乾(ひから)びたり腐ったりしていないさま◆くすみや汚(けが)れがないさま、,N5,on,on+on,B_noun_rad_魚(kun 93%),新:◆切ったばかりの木、切ったばかりで何の手も加えられていない木◆それまでにはなかった形状・状態・様子・性質になるさま、それまではなかったものが初めて現れるさま◆改; 鮮:◆新たに捌いたばかりの魚や肉◆新しく瑞々(みずみず)しいさま、艶々(つやつや)として干乾(ひから)びたり腐ったりしていないさま◆くすみや汚(けが)れがないさま、
kk_方_かた,方,かた,方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数),N5,kun,kun,IL2_single_default(kun 84%),方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数)
kk_方_ほう,方,ほう,方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数),N5,on,on,IL2_single_default(kun 84%),方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数)
kk_旅行_りょこう,旅行,りょこう,旅:◆兵士数を基にした軍隊の規模の単位、周朝(シュウ、西周、前11世紀～前771年)では500人を単位とした、「【周禮:卷第三:地官司徒】乃會萬民之卒伍而用之五人爲; 行:◆左足を前に出し(彳)次に右足を前に出す(亍)、足を交互に動かして前に進む◆目的とするところに向かって進む◆遠くに出掛ける、旅に出る◆道、人が往来する道路、同「,N5,on,on+on,A3_short_compound(on+on 71%),旅:◆兵士数を基にした軍隊の規模の単位、周朝(シュウ、西周、前11世紀～前771年)では500人を単位とした、「【周禮:卷第三:地官司徒】乃會萬民之卒伍而用之五人爲; 行:◆左足を前に出し(彳)次に右足を前に出す(亍)、足を交互に動かして前に進む◆目的とするところに向かって進む◆遠くに出掛ける、旅に出る◆道、人が往来する道路、同「
kk_日曜日_にちようび,日曜日,にちようび,日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N5,on,on+on+on~,A4_multi_on(on+on+on 65%),日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 曜:◆陽の光が明るく輝(かがや)く、眩(まばゆ)く輝く◆太陽・月と水金火木土星の七つの明るく光る天体、総称して「七曜(シチヨウ)」といい、これを一週間の各日に当てた; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_日本_にほん,日本,にほん,日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 本:◆木の根(ね)◆植物や物事の生まれ始まりの部分、ものの根源また起源、「本来(ホンライ、元々、初めから)」◆ものを支えているもの、基(もと)となるもの、拠(よ)り,N5,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_noun_rad_木(kun 93%),日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 本:◆木の根(ね)◆植物や物事の生まれ始まりの部分、ものの根源また起源、「本来(ホンライ、元々、初めから)」◆ものを支えているもの、基(もと)となるもの、拠(よ)り
kk_日本語_にほんご,日本語,にほんご,日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 本:◆木の根(ね)◆植物や物事の生まれ始まりの部分、ものの根源また起源、「本来(ホンライ、元々、初めから)」◆ものを支えているもの、基(もと)となるもの、拠(よ)り; 語:◆他に向かって述べる、また告げる、考えや思い・言い伝えなどを話す◆意味を持つ言葉、話(はなし),N5,other,mixed+mixed+mixed~,A4_multi_on(on+on+on 65%) | B_noun_rad_木(kun 93%) | B_verb_rad_言(kun 80%),日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆; 本:◆木の根(ね)◆植物や物事の生まれ始まりの部分、ものの根源また起源、「本来(ホンライ、元々、初めから)」◆ものを支えているもの、基(もと)となるもの、拠(よ)り; 語:◆他に向かって述べる、また告げる、考えや思い・言い伝えなどを話す◆意味を持つ言葉、話(はなし)
kk_早い_はやい,早い,はやい,早:◆いよいよ陽が昇り始めようとしていてまだ薄暗い頃、朝が明(あ)けようとする頃◆その時(時間、時期、頃合い)に至っていない◆本来の時よりも前に(先に)、前以って、,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),早:◆いよいよ陽が昇り始めようとしていてまだ薄暗い頃、朝が明(あ)けようとする頃◆その時(時間、時期、頃合い)に至っていない◆本来の時よりも前に(先に)、前以って、
kk_明るい_あかるい,明るい,あかるい,明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな
kk_明後日_あさって,明後日,あさって,明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな; 後:◆位置的には背の方向、時間的には未来の方向、順位・順序では下位の方向、逆は「前」「先」◆遅れる、遅れて来る◆家を継ぐ子、子孫◆簡「后」; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N5,other,mixed+mixed+mixed~,A4_multi_on(on+on+on 65%),明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな; 後:◆位置的には背の方向、時間的には未来の方向、順位・順序では下位の方向、逆は「前」「先」◆遅れる、遅れて来る◆家を継ぐ子、子孫◆簡「后」; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_明日_あした,明日,あした,明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N5,other,mixed+mixed~,A3_short_compound(on+on 71%),明:◆(太陽や月の)光が差す、光が当たる、光を当てる◆光が当たってはっきりと見える(分かる)、誰の目にもはっきりとしている、はっきりとさせる◆隠されたところ(陰にな; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_易い_やすい,易い,やすい,易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四
kk_易しい_やさしい,易しい,やさしい,易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),易:◆換(か)える、替(か)える、代(か)える、交換する◆占いの書、また占いの法、「爻(コウ)」と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四
kk_映画_えいが,映画,えいが,映:◆光が当たって明るい◆光が当たってくっきりと見える、くっきりと浮かび上がって見える◆くっきりとした陰(かげ)、くっきりとした陰ができる¶「光が当たっているところ; 画:◆筆で線を引く、また線を引いて区切る、同「划」◆漢字の線や点の数(画数)を数える語◆輪郭(リンカク)を描く◆事に先立って案を作る、計画する、同「図」◆絵、絵を描,N5,on,on+on,A3_short_compound(on+on 71%),映:◆光が当たって明るい◆光が当たってくっきりと見える、くっきりと浮かび上がって見える◆くっきりとした陰(かげ)、くっきりとした陰ができる¶「光が当たっているところ; 画:◆筆で線を引く、また線を引いて区切る、同「划」◆漢字の線や点の数(画数)を数える語◆輪郭(リンカク)を描く◆事に先立って案を作る、計画する、同「図」◆絵、絵を描
