guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_持てる_もてる,持てる,もてる,持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「
kk_指先_ゆびさき,指先,ゆびさき,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N3,kun,kun+kun~,B_verb_rad_手(kun 80%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_指名_しめい,指名,しめい,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ
kk_指定_してい,指定,してい,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%) | B_noun_rad_宀(kun 93%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする
kk_指定席_していせき,指定席,していせき,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 席:◆むしろ、竹や藁(わら、乾燥させた草の茎)を並べ紐(ひも)で編んだ敷物、人が座ったり横になったりするところに敷くもの、同「蓆」◆座るところ、居並ぶ時の座る位置◆,N3,on,on+on+on,A4_multi_on(on+on+on 65%) | B_verb_rad_手(kun 80%) | B_noun_rad_宀(kun 93%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする; 席:◆むしろ、竹や藁(わら、乾燥させた草の茎)を並べ紐(ひも)で編んだ敷物、人が座ったり横になったりするところに敷くもの、同「蓆」◆座るところ、居並ぶ時の座る位置◆
kk_指導_しどう,指導,しどう,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 導:◆道案内する、手引きする、行く道を誤らないように手助けする、同「道」,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 導:◆道案内する、手引きする、行く道を誤らないように手助けする、同「道」
kk_指示_しじ,指示,しじ,指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名
kk_挟む_はさむ,挟む,はさむ,挟:◆ものを腋(わき)の下に入れ腕を降ろし脇腹との間で押さえる、両側から(落ちないように)押さえ支える、同「夾」◆両側から押え付けて動かないようにする◆両側から押え,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),挟:◆ものを腋(わき)の下に入れ腕を降ろし脇腹との間で押さえる、両側から(落ちないように)押さえ支える、同「夾」◆両側から押え付けて動かないようにする◆両側から押え
kk_振り_ふり,振り,ふり,振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「
kk_振り出す_ふりだす,振り出す,ふりだす,振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る
kk_振り込む_ふりこむ,振り込む,ふりこむ,振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる
kk_振る舞う_ふるまう,振る舞う,ふるまう,振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 舞:◆手足や体を動かし踊(おど)り喜怒哀楽(キドアイラク)を表現する、同「儛」「𦐀」◆(舞うように)飛ぶ、(舞うように)揺(ゆ)らす◆弄(いじ)くって変えてしまう,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),振:◆揺(ゆ)する、揺るがす、揺り動かす◆揺すって奮(ふる)い起こす、また奮い立たせる◆励(はげ)ます、励まし救(すく)う◆盛んなさま、勢(いきお)いがあるさま、「; 舞:◆手足や体を動かし踊(おど)り喜怒哀楽(キドアイラク)を表現する、同「儛」「𦐀」◆(舞うように)飛ぶ、(舞うように)揺(ゆ)らす◆弄(いじ)くって変えてしまう
kk_挿す_さす,挿す,さす,挿:◆細長いもの(先が尖ったもの)を刺し入れる◆空いたところ(隙間や穴)に差し入れる,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),挿:◆細長いもの(先が尖ったもの)を刺し入れる◆空いたところ(隙間や穴)に差し入れる
kk_捕まる_つかまる,捕まる,つかまる,捕:◆(逃げるものを追いかけて、或いは隠れているもの捜し出して)掴(つか)まえる、捉(つか)まえる、取り押さえる,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),捕:◆(逃げるものを追いかけて、或いは隠れているもの捜し出して)掴(つか)まえる、捉(つか)まえる、取り押さえる
kk_掃く_はく,掃く,はく,掃:◆箒(ほうき)などで埃(ほこり)や塵(ちり)などを払(はら)う、また払ってきれいにする、同「埽」◆払い除(の)ける,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掃:◆箒(ほうき)などで埃(ほこり)や塵(ちり)などを払(はら)う、また払ってきれいにする、同「埽」◆払い除(の)ける
kk_授業料_じゅぎょうりょう,授業料,じゅぎょうりょう,授:◆上位者が下位者に直接(手渡しで)与える、また教える、下位者が上位者から直接(手渡しで)賜(たまわ)る、また給(たま)わる; 業:◆鍾(ショウ)や磬(ケイ)などの打楽器を吊るすための横木(筍)の上の横板、吊るした楽器の位置が演奏中にずれないように凹みや突起がついていたという、「业」はそれを; 料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ,N3,on,on+on+on,A4_multi_on(on+on+on 65%) | B_verb_rad_手(kun 80%) | B_noun_rad_木(kun 93%),授:◆上位者が下位者に直接(手渡しで)与える、また教える、下位者が上位者から直接(手渡しで)賜(たまわ)る、また給(たま)わる; 業:◆鍾(ショウ)や磬(ケイ)などの打楽器を吊るすための横木(筍)の上の横板、吊るした楽器の位置が演奏中にずれないように凹みや突起がついていたという、「业」はそれを; 料:◆升(ます、枡)で米などの物の嵩(かさ)を量(はか)る◆人や物の資質(シシツ)を量る、推(お)し量る、見当を付ける◆ものを作る際に量を決めて使うもの、それを使っ
kk_掘る_ほる,掘る,ほる,"掘:◆穴を穿(うが)って土や岩を取り出す◆土や岩などを""Ｕ""字状(垂直方向)・""⊂""字状(水平方向)に穿つ、また抉(えぐ)る、同「堀」、そのようにしてできた穴、同「",N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),"掘:◆穴を穿(うが)って土や岩を取り出す◆土や岩などを""Ｕ""字状(垂直方向)・""⊂""字状(水平方向)に穿つ、また抉(えぐ)る、同「堀」、そのようにしてできた穴、同「"
kk_採点_さいてん,採点,さいてん,採:◆指先で摘(つま)み取る、選び取る、同簡「采」◆燃料にする小さい木、大きいものは「薪」; 点:◆小さな(黒い)染(し)み・瑕(きず)・印(しるし)、またそのようなものを付ける、「汚点(オテン)」◆小さく狭く限られた場所・範囲・位置・事柄、「地点(チテン),N3,on,on+on,B_verb_rad_手(kun 80%),採:◆指先で摘(つま)み取る、選び取る、同簡「采」◆燃料にする小さい木、大きいものは「薪」; 点:◆小さな(黒い)染(し)み・瑕(きず)・印(しるし)、またそのようなものを付ける、「汚点(オテン)」◆小さく狭く限られた場所・範囲・位置・事柄、「地点(チテン)
kk_採用_さいよう,採用,さいよう,採:◆指先で摘(つま)み取る、選び取る、同簡「采」◆燃料にする小さい木、大きいものは「薪」; 用:◆人や物、或いはその特性や能力を使う、また使ってあることを行う、また役立たせる◆働かせる、発揮させる、またそのために必要な特性・能力・金銭など◆以(もっ)て◆[,N3,on,on+on,B_verb_rad_手(kun 80%),採:◆指先で摘(つま)み取る、選び取る、同簡「采」◆燃料にする小さい木、大きいものは「薪」; 用:◆人や物、或いはその特性や能力を使う、また使ってあることを行う、また役立たせる◆働かせる、発揮させる、またそのために必要な特性・能力・金銭など◆以(もっ)て◆[
kk_接待_せったい,接待,せったい,接:◆二つのものが間近(まぢか)まで近づく、ぴったりと寄る◆交(まじ)える、触れ合わせる◆(人と)触れ合う、親しく交わる◆近くまで寄ってくるもの(寄ってきたもの)を; 待:◆その人・時間・機会などが来るまで(その状態になるまで)その場に止(とど)まる、同「𥩳」◆持て成す(もてなす)、準備を整えて応接する、心を尽くして応対する◆「不,N3,on,on+on,B_verb_rad_手(kun 80%),接:◆二つのものが間近(まぢか)まで近づく、ぴったりと寄る◆交(まじ)える、触れ合わせる◆(人と)触れ合う、親しく交わる◆近くまで寄ってくるもの(寄ってきたもの)を; 待:◆その人・時間・機会などが来るまで(その状態になるまで)その場に止(とど)まる、同「𥩳」◆持て成す(もてなす)、準備を整えて応接する、心を尽くして応対する◆「不
kk_掬う_すくう,掬う,すくう,掬:◆両手を上に向け皿状また椀状に作りそこに物を載(の)せる、また液体を汲(く)む、同「𥵱」、片手は「匊」,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掬:◆両手を上に向け皿状また椀状に作りそこに物を載(の)せる、また液体を汲(く)む、同「𥵱」、片手は「匊」
kk_掲示板_けいじばん,掲示板,けいじばん,掲:◆高く上げる、高く差し上げる◆(旗や目印などを付けた)棒や竿(さお)などを立てる、人の目に入るように高く上げる◆持ち上げる、(衣服の裾すそなどを)たくし上げる; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名; 板:◆薄く平らな木、薄く平らなもの◆印刷する文字や絵などを彫(ほ)り込んだ板、同「版」◆(古くは板に書かれたことから)詔書(ショウショ)、文書、「【後漢書:卷八十四,N3,on,on+on+on,A4_multi_on(on+on+on 65%) | B_verb_rad_手(kun 80%) | B_noun_rad_木(kun 93%),掲:◆高く上げる、高く差し上げる◆(旗や目印などを付けた)棒や竿(さお)などを立てる、人の目に入るように高く上げる◆持ち上げる、(衣服の裾すそなどを)たくし上げる; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名; 板:◆薄く平らな木、薄く平らなもの◆印刷する文字や絵などを彫(ほ)り込んだ板、同「版」◆(古くは板に書かれたことから)詔書(ショウショ)、文書、「【後漢書:卷八十四
kk_掴む_つかむ,掴む,つかむ,掴:◆(耳や頬の辺りを)平手で殴る、びんたを食らわす◆[日]つか・む、手の中に包み入れて握る、掌と指全体を使って握る,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掴:◆(耳や頬の辺りを)平手で殴る、びんたを食らわす◆[日]つか・む、手の中に包み入れて握る、掌と指全体を使って握る
kk_掻く_かく,掻く,かく,掻:◆爪を立て引っ掛けるようにして引く、また爪立ててものを寄せ集める◆騒ぐ、同「騒」◆[日]手を忙(せわ)しく動かすさま,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),掻:◆爪を立て引っ掛けるようにして引く、また爪立ててものを寄せ集める◆騒ぐ、同「騒」◆[日]手を忙(せわ)しく動かすさま
kk_揃う_そろう,揃う,そろう,揃:◆鋏(はさみ)や鎌(かま)などで端を切り落とす、(無駄なものや不揃いのものを)切って先端を或いは全体を整える、同「剪」◆絶(た)つ、根刮(ねこそ)ぎにする、滅ぼ,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),揃:◆鋏(はさみ)や鎌(かま)などで端を切り落とす、(無駄なものや不揃いのものを)切って先端を或いは全体を整える、同「剪」◆絶(た)つ、根刮(ねこそ)ぎにする、滅ぼ
kk_揃える_そろえる,揃える,そろえる,揃:◆鋏(はさみ)や鎌(かま)などで端を切り落とす、(無駄なものや不揃いのものを)切って先端を或いは全体を整える、同「剪」◆絶(た)つ、根刮(ねこそ)ぎにする、滅ぼ,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),揃:◆鋏(はさみ)や鎌(かま)などで端を切り落とす、(無駄なものや不揃いのものを)切って先端を或いは全体を整える、同「剪」◆絶(た)つ、根刮(ねこそ)ぎにする、滅ぼ
kk_揉む_もむ,揉む,もむ,揉:◆曲げたり伸ばしたりする、またそうして柔らかくする◆おとなしくさせる、懐柔(カイジュウ)する,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),揉:◆曲げたり伸ばしたりする、またそうして柔らかくする◆おとなしくさせる、懐柔(カイジュウ)する
kk_描く_えがく,描く,えがく,描:◆ものの姿形(すがたかたち)を詳細に写す、絵を画(えが)く,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),描:◆ものの姿形(すがたかたち)を詳細に写す、絵を画(えが)く
kk_描く_かく,描く,かく,描:◆ものの姿形(すがたかたち)を詳細に写す、絵を画(えが)く,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),描:◆ものの姿形(すがたかたち)を詳細に写す、絵を画(えが)く
kk_提出_ていしゅつ,提出,ていしゅつ,提:◆さ・げる、垂らすようにして持つ、下げるようにして持つ◆持ち上げる、引き上げる◆(話や課題などを)取り上げる、持ち出す、「提起(テイキ)」「提案(テイアン)」◆; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る,N3,on,on+on,B_verb_rad_手(kun 80%),提:◆さ・げる、垂らすようにして持つ、下げるようにして持つ◆持ち上げる、引き上げる◆(話や課題などを)取り上げる、持ち出す、「提起(テイキ)」「提案(テイアン)」◆; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る
kk_揚げる_あげる,揚げる,あげる,揚:◆高く上がる、高く上げる◆(気持ちや声などが)高まる、高める◆(名前や評判などが)高まり広まる、広く伝わる◆[日]熱した油の中に食材を入れて調理する,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),揚:◆高く上がる、高く上げる◆(気持ちや声などが)高まる、高める◆(名前や評判などが)高まり広まる、広く伝わる◆[日]熱した油の中に食材を入れて調理する
kk_換気_かんき,換気,かんき,換:◆今あるものをそれまでのものとは別のものに替える; 気:◆中国古来の考えで、天地全ての事物の基本要素、目に見えず形状は一定しない、あらゆる事物の生死・盛衰などの変化・変動はこの「気」の移動・集散によるものと考えられた,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),換:◆今あるものをそれまでのものとは別のものに替える; 気:◆中国古来の考えで、天地全ての事物の基本要素、目に見えず形状は一定しない、あらゆる事物の生死・盛衰などの変化・変動はこの「気」の移動・集散によるものと考えられた
kk_握る_にぎる,握る,にぎる,握:◆掌(てのひら)と五本の指でしっかりと掴(つか)む◆しっかりと手の中に入れる◆一掴(ひとつか)み(片手で握った量),N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),握:◆掌(てのひら)と五本の指でしっかりと掴(つか)む◆しっかりと手の中に入れる◆一掴(ひとつか)み(片手で握った量)
kk_握手_あくしゅ,握手,あくしゅ,握:◆掌(てのひら)と五本の指でしっかりと掴(つか)む◆しっかりと手の中に入れる◆一掴(ひとつか)み(片手で握った量); 手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%) | B_verb_rad_手(kun 80%),握:◆掌(てのひら)と五本の指でしっかりと掴(つか)む◆しっかりと手の中に入れる◆一掴(ひとつか)み(片手で握った量); 手:◆体や物体の一部で、胴から分かれ出て伸び、持つ・握る・叩く・ものを作る・操作するなどの機能を持つ部分、掌(たなごころ)と指を合わせた全体、腕の先の部分 ◆自(み
kk_援助_えんじょ,援助,えんじょ,援:◆手で引く、引き寄せる、引っ張る◆引用する、他を引いて用いる、「援用(エンヨウ)」◆手を貸して助ける、「援助(エンジョ)」「援護(エンゴ)」; 助:◆力や手を貸す、力や手を貸し支る、力になる◆「助法(ジョホウ)」、殷代(イン、約前17世紀～約前11世紀) の税法で、土地を縦横それぞれ三分して九区画(各七十畝,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%) | B_verb_rad_力(kun 80%),援:◆手で引く、引き寄せる、引っ張る◆引用する、他を引いて用いる、「援用(エンヨウ)」◆手を貸して助ける、「援助(エンジョ)」「援護(エンゴ)」; 助:◆力や手を貸す、力や手を貸し支る、力になる◆「助法(ジョホウ)」、殷代(イン、約前17世紀～約前11世紀) の税法で、土地を縦横それぞれ三分して九区画(各七十畝
kk_損_そん,損,そん,損:◆減らす、失う、失(しっ)する、欠ける、傷付ける、貶(おとし)める、貶(けな)す、価値が低下したり状態が悪化したりすることを指す,N3,on,on,IL2_single_default(kun 84%) | B_verb_rad_手(kun 80%),損:◆減らす、失う、失(しっ)する、欠ける、傷付ける、貶(おとし)める、貶(けな)す、価値が低下したり状態が悪化したりすることを指す
kk_損失_そんしつ,損失,そんしつ,損:◆減らす、失う、失(しっ)する、欠ける、傷付ける、貶(おとし)める、貶(けな)す、価値が低下したり状態が悪化したりすることを指す; 失:◆指の間から(隙間から)するりと抜け出る、手にしていたもの(それまであったもの)をなくす◆逸(イッ)する、なくす、なくなる◆すべきことや選ぶべき道・時などを見逃,N3,on,on+on,B_verb_rad_手(kun 80%),損:◆減らす、失う、失(しっ)する、欠ける、傷付ける、貶(おとし)める、貶(けな)す、価値が低下したり状態が悪化したりすることを指す; 失:◆指の間から(隙間から)するりと抜け出る、手にしていたもの(それまであったもの)をなくす◆逸(イッ)する、なくす、なくなる◆すべきことや選ぶべき道・時などを見逃
kk_撫でる_なでる,撫でる,なでる,撫:◆手を滑らすようにして軽く摩(さす)る◆摩るようにして愛(いと)おしむ、「愛撫(アイブ)」◆摩るようにして優しく労(いた)わる、「慰撫(イブ)」◆物の上に手を置,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),撫:◆手を滑らすようにして軽く摩(さす)る◆摩るようにして愛(いと)おしむ、「愛撫(アイブ)」◆摩るようにして優しく労(いた)わる、「慰撫(イブ)」◆物の上に手を置
kk_撮影_さつえい,撮影,さつえい,撮:◆つま・む、二本(或いは三本)の指で掴(つか)む、指先や箸などの長いものを使って寄せ集めて掴み上げる、摘(つ)まむ、同「摘」「抓」◆多くのものの内から一部分或い; 影:◆光が遮(さえぎ)られてできる像(ゾウ)◆鏡などに映(うつ)った像、実物と同じような姿や形◆写真、肖像、映像、映画◆[日](ものの影になって)光の当たらないさま,N3,on,on+on,B_verb_rad_手(kun 80%),撮:◆つま・む、二本(或いは三本)の指で掴(つか)む、指先や箸などの長いものを使って寄せ集めて掴み上げる、摘(つ)まむ、同「摘」「抓」◆多くのものの内から一部分或い; 影:◆光が遮(さえぎ)られてできる像(ゾウ)◆鏡などに映(うつ)った像、実物と同じような姿や形◆写真、肖像、映像、映画◆[日](ものの影になって)光の当たらないさま
kk_擦る_こする,擦る,こする,擦:◆さっと摩(さす)る、また拭(ふ)く◆拭き取る,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_verb_rad_手(kun 80%),擦:◆さっと摩(さす)る、また拭(ふ)く◆拭き取る
kk_支える_ささえる,支える,ささえる,支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒
kk_支出_ししゅつ,支出,ししゅつ,支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る,N3,on,on+on,A3_short_compound(on+on 71%),支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る
kk_支店_してん,支店,してん,支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 店:◆みせ、物を並べ売る建物、「一定の場所を占めて商売する屋根(广)のある所」の意◆たな、商品を並べる陳列棚、売り手と買い手を隔(へだ)てるカウンター、同「坫」◆[,N3,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_广(kun 93%),支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 店:◆みせ、物を並べ売る建物、「一定の場所を占めて商売する屋根(广)のある所」の意◆たな、商品を並べる陳列棚、売り手と買い手を隔(へだ)てるカウンター、同「坫」◆[
kk_支払う_しはらう,支払う,しはらう,支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 払:◆取る◆手(や用具)を左右に振って不要なものや邪魔なものを他に追いやる、同「拂」、本来「拂」は別字だが古くから「拂」の異体字として「払」が用いられた◆[日]代金,N3,mixed,on+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),支:◆枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「枝」「肢」「𢺶」◆分かれる、分かれ出る、幹(みき)となる部分から分かれる◆ささ・える、落ちたり倒; 払:◆取る◆手(や用具)を左右に振って不要なものや邪魔なものを他に追いやる、同「拂」、本来「拂」は別字だが古くから「拂」の異体字として「払」が用いられた◆[日]代金
